PARTNAME,PDES,TQUANT,TUNITNAME,PRICE,VPRICE,PURCHASEPRICE,ICODE,DUEDATE,CLOSEDBOOL,TBALANCE,PACKBALANCE,TAXSUM,PACKED,PACKPACKED,PERCENT,DISPRICE,QPRICE,VATPRICE,QPROFIT,QPROFITPERCENT,PRICEBAL,CODE,PRSOURCENAME,PURSOURCENAME,NUMPACK,PACKCODE,MODELNAME,PLANHOURSD,PLANHOURSSUM,REVNAME,VATFLAGA,COMMISSION,COMMISSION2,BARCODE,SERIALNAME,CUSTPARTNAME,CUSTPARTBARCODE,YOURORDLINE,QUANT,ABALANCE,PBALANCE,UNITNAME,UNSPSCCODE,UNSPSCDES,CLUSTNAME,MRP,ATP,PDATE,PRDATE,CASHFLOWDATE,DCODE,CODEDES,BUDCODE,COSTCNAME,EXCH,PBONUSFLAG,ORDISTATUSDES,COPYFAVSUPFLAG,SUPNAME,OBFLAG,PREPAYED,PAYCUSTNAME,PARTTREEFLAG,PURTAXPERCENT,PAYCUSTDES,LCODE,LEXCH,PROJCOSTFLAG,MPARTNAME,MPARTDES,MMPARTNAME,REMARK1,REMARK2,KITNUM,QRANKCODE,QRANKDES,DCMONTHS,MINEXPDAYS,WARHSREMARK,DEALNAME,DLINE,CHARGEPULSES,DS,RRMETHODNAME,RRMETHODDES,RRTIMINGNAME,RRTIMINGDES,FROMDATE,TODATE,AFLAG,SOF_EXTFILENAME,Y_4060_5_ESH,ORDI,KLINE,ORDNAME
20042004,בד מיורקה מס' 4 טאופ בהיר,2.0,מטר,55.0,64.35,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,110.0,128.7,110.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20042004,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042004,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 4 Light taupe,3823,1,1002772
11005119,דמוי עור דקאר מס' 119 לבן,14.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,966.0,1130.22,966.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11005119,,,,0,14.0,0.0,14.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11005119,,,0,,,0,0,,,0,,,,,,,,,,,DAKAR 119 WHITE,3822,1,1002771
10000000,עור ברלין צבעים,543.0,SQF,9.9,11.58,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,9.9,5375.7,6289.57,5375.7,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,543.0,0.0,543.0,SQF,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,3820,1,1002770
20009104,בד סוהו מס' 104 חול,7.0,מטר,50.0,58.5,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,350.0,409.5,350.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20009104,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20009104,,,0,,,0,0,,,0,,,,,,,,,,,SOHO NO 104 SAND,3821,2,1002770
20004069,בד ואלוטו מס' 69 טורקיז כהה,9.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,621.0,726.57,621.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004069,,,,0,9.0,0.0,9.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004069,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 69 DARK turquoise,3819,2,1002769
20016354,בד אסטון מס' 354 ירוק,13.0,מטר,55.0,64.35,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,715.0,836.55,715.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20016354,,,,0,13.0,0.0,13.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20016354,,,0,,,0,0,,,0,,,,,,,,,,,ASTON NO. 354 GREEN,3817,1,1002768
20012023,בד מאלומה מס' 23 אבן,4.5,מטר,42.0,49.14,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,42.0,189.0,221.13,189.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20012023,,,,0,4.5,0.0,4.5,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20012023,,,0,,,0,0,,,0,,,,,,,,,,,MALUMA NO.23 STONE,3816,1,1002767
20079001,בד בילבאו מס' 1 חרדל/שחור לבן,6.0,מטר,89.0,104.13,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,89.0,534.0,624.78,534.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20079001,,,,0,6.0,0.0,6.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20079001,,,0,,,0,0,,,0,,,,,,,,,,,BILBAO NO 1,3815,1,1002766
20005103,בד ג'אנובה מס' 103 חום כהה,8.5,מטר,50.0,58.5,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,425.0,497.25,425.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20005103,,,,0,8.5,0.0,8.5,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005103,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 103 DARK BROWN,3814,1,1002765
11001302,דמוי עור רוגל מס' 302 טאופ,2.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,138.0,161.46,138.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11001302,,,,0,2.0,0.0,2.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11001302,,,0,,,0,0,,,0,,,,,,,,,,,ROGEL NO. 302 TAUPE,3813,1,1002764
20004040,בד ואלוטו מס' 40 אפור בטון,5.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,345.0,403.65,345.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004040,,,,0,5.0,0.0,5.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004040,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 40 GRAY concrete,3808,1,1002763
20004030,בד ואלוטו מס' 30 לבן קרח,3.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,207.0,242.19,207.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004030,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004030,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 30 WHITE ICE,3810,3,1002763
20004030,בד ואלוטו מס' 30 לבן קרח,3.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,207.0,242.19,207.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004030,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004030,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 30 WHITE ICE,3811,4,1002763
20001908,בד קווארץ מס' 908 בז' כהה,3.0,מטר,59.0,69.03,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,177.0,207.09,177.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20001908,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20001908,,,0,,,0,0,,,0,,,,,,,,,,,QUARTZ NO 908 DARK BEIGE,3812,5,1002763
20004030,בד ואלוטו מס' 30 לבן קרח,6.0,מטר,59.0,69.03,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,354.0,414.18,354.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004030,,,,0,6.0,0.0,6.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004030,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 30 WHITE ICE,3807,1,1002762
20042006,בד מיורקה מס' 6 ורוד עתיק,4.0,מטר,55.0,64.35,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,220.0,257.4,220.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20042006,,,,0,4.0,0.0,4.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042006,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 6,3806,1,1002761
300193706,סוליד אנד סטריפס מס' 3706137 Shingles - מותג סנברלה,7.0,מטר,100.0,117.0,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,100.0,700.0,819.0,700.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193706,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193706,,,0,,,0,0,,,0,,,,,,,,,,,SOLIDS & STRIPES NO. 3706137 SHINGLES,3804,1,1002760
300193907,סוליד אנד סטריפס מס' 3907137 Taupe Chiné,1.2,מטר,100.0,117.0,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,100.0,120.0,140.4,120.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193907,,,,0,1.2,0.0,1.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193907,,,0,,,0,0,,,0,,,,,,,,,,,SOLIDS & STRIPES NO. 3907137 TAUPE CHINE,3805,2,1002760
20004072,בד ואלוטו מס' 72 טאופ בהיר,106.0,מטר,55.0,64.35,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,-1.0,0,0.0,0,0,0.0,55.0,5830.0,6821.1,5830.0,0.0,-55.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004072,,,,0,106.0,-1.0,106.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004072,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 72 LIGHT TAUPE,3803,1,1002759
10000000,עור- סואבה A-3,45.5,SQF,16.0,18.72,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,16.0,728.0,851.76,728.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,10000000,,,,0,45.5,0.0,45.5,SQF,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,10000000,,,0,,,0,0,,,0,,,,,,,,,,,LEATHERS,3802,1,1002758
20041100,בד הילטון מס' 100 חום שוקולד,5.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,345.0,403.65,345.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20041100,,,,0,5.0,0.0,5.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20041100,,,0,,,0,0,,,0,,,,,,,,,,,HILTON/PANAMA NO 100 Chocolate brown,3801,1,1002757
20017011,בד ווג מס' 11 ירוק דשא,7.0,מטר,59.0,69.03,13.18,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,413.0,483.21,320.74,347.65,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20017011,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017011,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 11 GRASS GREEN,3798,1,1002756
9000,משלוח ללקוח,1.0,יח',40.0,46.8,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,40.0,40.0,46.8,40.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,9000,,,,0,1.0,0.0,1.0,יח',,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,9000,,,0,,,0,0,,,0,,,,,,,,,,,,3800,3,1002756
20045117,בד ג'ונגל תוכי + גירפה מס' 117,7.0,מטר,99.0,115.83,0.0,"ש""ח",2024-05-13T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,99.0,693.0,810.81,693.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20045117,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-05-13T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20045117,,,0,,,0,0,,,0,,,,,,,,,,,JUNGLE BEIGE NO 117,4199,4,1002756
20004034,בד ואלוטו מס' 34 ורוד כהה,8.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,552.0,645.84,552.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004034,,,,0,8.0,0.0,8.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004034,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 34 DARK PINK,3797,1,1002755
20012040,בד מאלומה מס' 40 אפור בהיר,10.0,מטר,49.37,57.76,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,49.37,493.7,577.63,493.7,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20012040,,,,0,10.0,0.0,10.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20012040,,,0,,,0,0,,,0,,,,,,,,,,,MALUMA NO.40 LIGHT GREY,3796,1,1002754
20041303,בד הילטון מס' 303 כתום,4.0,מטר,70.0,81.9,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,70.0,280.0,327.6,280.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20041303,,,,0,4.0,0.0,4.0,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20041303,,,0,,,0,0,,,0,,,,,,,,,,,HILTON/PANAMA NO 303 orange,3794,1,1002752
20016103,בד אסטון מס' 103 לבן,4.5,מטר,69.0,80.73,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,310.5,363.29,310.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20016103,,,,0,4.5,0.0,4.5,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20016103,,,0,,,0,0,,,0,,,,,,,,,,,ASTON NO. 103,3793,1,1002751
20062102,בד קולומביה מס' 102 לבן,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062102,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062102,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 102,3775,1,1002750
20062111,בד קולומביה מס' 111 שמפניה,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062111,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062111,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 111,3776,2,1002750
20062120,בד קולומביה מס' 120 טאופ בהיר,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062120,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062120,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 120,3777,3,1002750
20062170,בד קולומביה מס' 170 טאופ כהה,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062170,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062170,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 170,3778,4,1002750
20062181,בד קולומביה מס' 181 ורוד,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062181,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062181,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 181,3779,5,1002750
20062270,בד קולומביה מס' 270 קאמל,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062270,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062270,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 270,3780,6,1002750
20062271,בד קולומביה מס' 271 לימון,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062271,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062271,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 271,3781,7,1002750
20062272,בד קולומביה מס'  272 חרדל,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062272,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062272,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 272,3782,8,1002750
20062273,בד קולומביה מס' 273 חלודה,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062273,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062273,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 273,3783,9,1002750
20062303,בד קולומביה מס' 303 כחול גינס,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062303,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062303,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 303,3784,10,1002750
20062304,בד קולומביה מס' 304 כחול ים,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062304,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062304,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 304,3785,11,1002750
20062310,בד קולומביה מס' 310 פיסטוק,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062310,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062310,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 310,3786,12,1002750
20062313,בד קולומביה מס' 313 טורקיז בהיר,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062313,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062313,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 313,3787,13,1002750
20062350,בד קולומביה מס' 350 טורקיז כהה,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062350,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062350,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 350,3788,14,1002750
20062355,בד קולומביה מס' 355 ירוק בקבוק,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062355,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062355,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 355,3789,15,1002750
20062456,בד קולומביה מס' 456 אפור כהה,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,-6.8,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,-3.4,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062456,,,,0,6.2,-6.8,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062456,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 456,3790,16,1002750
20062460,בד קולומביה מס' 460 שחור,6.2,מטר,0.5,0.59,0.0,"ש""ח",2024-05-08T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,0.5,3.1,3.63,3.1,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062460,,,,0,6.2,0.0,6.2,מטר,,,,,,,2024-05-08T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062460,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 460,3791,17,1002750
